tokenizer,tokenizer_version,language,corpus,metric,value
mistral,main,mlt_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,mni_Beng,flores200_devtest,premium_ratio_estimate,5.475690352725033
mistral,main,mni_Beng,flores200_devtest,premium_ratio_ci_lower,5.4038947038521545
mistral,main,mni_Beng,flores200_devtest,premium_ratio_ci_upper,5.55245167635191
mistral,main,mni_Beng,flores200_devtest,n_sentences,1012.0
mistral,main,mos_Latn,flores200_devtest,premium_ratio_estimate,2.1092409578328053
mistral,main,mos_Latn,flores200_devtest,premium_ratio_ci_lower,2.078915367151612
mistral,main,mos_Latn,flores200_devtest,premium_ratio_ci_upper,2.1394514425007087
mistral,main,mos_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,mri_Latn,flores200_devtest,premium_ratio_estimate,2.3293193298477575
mistral,main,mri_Latn,flores200_devtest,premium_ratio_ci_lower,2.299781473631025
mistral,main,mri_Latn,flores200_devtest,premium_ratio_ci_upper,2.358887136249487
mistral,main,mri_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,mya_Mymr,flores200_devtest,premium_ratio_estimate,8.3651623217032
mistral,main,mya_Mymr,flores200_devtest,premium_ratio_ci_lower,8.249544874237994
mistral,main,mya_Mymr,flores200_devtest,premium_ratio_ci_upper,8.481464010381773
mistral,main,mya_Mymr,flores200_devtest,n_sentences,1012.0
mistral,main,nld_Latn,flores200_devtest,premium_ratio_estimate,1.6246526199081217
mistral,main,nld_Latn,flores200_devtest,premium_ratio_ci_lower,1.6066456300056695
mistral,main,nld_Latn,flores200_devtest,premium_ratio_ci_upper,1.6431469294290744
mistral,main,nld_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,nno_Latn,flores200_devtest,premium_ratio_estimate,1.6559389679018763
mistral,main,nno_Latn,flores200_devtest,premium_ratio_ci_lower,1.6389579349994419
mistral,main,nno_Latn,flores200_devtest,premium_ratio_ci_upper,1.6738598877297055
mistral,main,nno_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,nob_Latn,flores200_devtest,premium_ratio_estimate,1.611107374941893
mistral,main,nob_Latn,flores200_devtest,premium_ratio_ci_lower,1.594006111591706
mistral,main,nob_Latn,flores200_devtest,premium_ratio_ci_upper,1.6284906185148469
mistral,main,nob_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,npi_Deva,flores200_devtest,premium_ratio_estimate,4.535455277530519
mistral,main,npi_Deva,flores200_devtest,premium_ratio_ci_lower,4.479708101935778
mistral,main,npi_Deva,flores200_devtest,premium_ratio_ci_upper,4.595224935926361
mistral,main,npi_Deva,flores200_devtest,n_sentences,1012.0
mistral,main,nso_Latn,flores200_devtest,premium_ratio_estimate,2.155500767603675
mistral,main,nso_Latn,flores200_devtest,premium_ratio_ci_lower,2.1273049946446174
mistral,main,nso_Latn,flores200_devtest,premium_ratio_ci_upper,2.183290935673696
mistral,main,nso_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,nus_Latn,flores200_devtest,premium_ratio_estimate,3.304633913118295
mistral,main,nus_Latn,flores200_devtest,premium_ratio_ci_lower,3.2567468085613758
mistral,main,nus_Latn,flores200_devtest,premium_ratio_ci_upper,3.35509263982771
mistral,main,nus_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,nya_Latn,flores200_devtest,premium_ratio_estimate,2.104141488492632
mistral,main,nya_Latn,flores200_devtest,premium_ratio_ci_lower,2.0765207970819386
mistral,main,nya_Latn,flores200_devtest,premium_ratio_ci_upper,2.1332454095104234
mistral,main,nya_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,oci_Latn,flores200_devtest,premium_ratio_estimate,1.804507658118272
mistral,main,oci_Latn,flores200_devtest,premium_ratio_ci_lower,1.7862140638048827
mistral,main,oci_Latn,flores200_devtest,premium_ratio_ci_upper,1.824194323876618
mistral,main,oci_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,ory_Orya,flores200_devtest,premium_ratio_estimate,12.2387474088022
mistral,main,ory_Orya,flores200_devtest,premium_ratio_ci_lower,12.077262151682211
mistral,main,ory_Orya,flores200_devtest,premium_ratio_ci_upper,12.401755135302107
mistral,main,ory_Orya,flores200_devtest,n_sentences,1012.0
mistral,main,pag_Latn,flores200_devtest,premium_ratio_estimate,1.576700801391926
mistral,main,pag_Latn,flores200_devtest,premium_ratio_ci_lower,1.55375594170201
mistral,main,pag_Latn,flores200_devtest,premium_ratio_ci_upper,1.601007195446245
mistral,main,pag_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,pan_Guru,flores200_devtest,premium_ratio_estimate,10.60296428717284
mistral,main,pan_Guru,flores200_devtest,premium_ratio_ci_lower,10.465267542076576
mistral,main,pan_Guru,flores200_devtest,premium_ratio_ci_upper,10.745839206036766
mistral,main,pan_Guru,flores200_devtest,n_sentences,1012.0
mistral,main,pap_Latn,flores200_devtest,premium_ratio_estimate,1.7535563613065135
mistral,main,pap_Latn,flores200_devtest,premium_ratio_ci_lower,1.734836912061034
mistral,main,pap_Latn,flores200_devtest,premium_ratio_ci_upper,1.7722329541510953
mistral,main,pap_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,pbt_Arab,flores200_devtest,premium_ratio_estimate,4.383363676229773
mistral,main,pbt_Arab,flores200_devtest,premium_ratio_ci_lower,4.3317872878830235
mistral,main,pbt_Arab,flores200_devtest,premium_ratio_ci_upper,4.439908380740692
mistral,main,pbt_Arab,flores200_devtest,n_sentences,1012.0
mistral,main,pes_Arab,flores200_devtest,premium_ratio_estimate,4.114135416503122
mistral,main,pes_Arab,flores200_devtest,premium_ratio_ci_lower,4.063710979781831
mistral,main,pes_Arab,flores200_devtest,premium_ratio_ci_upper,4.16654353448118
mistral,main,pes_Arab,flores200_devtest,n_sentences,1012.0
mistral,main,plt_Latn,flores200_devtest,premium_ratio_estimate,2.2542796234111995
mistral,main,plt_Latn,flores200_devtest,premium_ratio_ci_lower,2.226801577286205
mistral,main,plt_Latn,flores200_devtest,premium_ratio_ci_upper,2.2822264521553417
mistral,main,plt_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,pol_Latn,flores200_devtest,premium_ratio_estimate,1.9403984553542348
mistral,main,pol_Latn,flores200_devtest,premium_ratio_ci_lower,1.9169974133395633
mistral,main,pol_Latn,flores200_devtest,premium_ratio_ci_upper,1.9647640120728262
mistral,main,pol_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,por_Latn,flores200_devtest,premium_ratio_estimate,1.5708175964875213
mistral,main,por_Latn,flores200_devtest,premium_ratio_ci_lower,1.555943608368915
mistral,main,por_Latn,flores200_devtest,premium_ratio_ci_upper,1.586687546325706
mistral,main,por_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,prs_Arab,flores200_devtest,premium_ratio_estimate,4.01633787484865
mistral,main,prs_Arab,flores200_devtest,premium_ratio_ci_lower,3.9675988495762726
mistral,main,prs_Arab,flores200_devtest,premium_ratio_ci_upper,4.066547633276367
mistral,main,prs_Arab,flores200_devtest,n_sentences,1012.0
mistral,main,quy_Latn,flores200_devtest,premium_ratio_estimate,2.103629808293299
mistral,main,quy_Latn,flores200_devtest,premium_ratio_ci_lower,2.0763458540239306
mistral,main,quy_Latn,flores200_devtest,premium_ratio_ci_upper,2.1327536082460306
mistral,main,quy_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,ron_Latn,flores200_devtest,premium_ratio_estimate,1.8395361463287858
mistral,main,ron_Latn,flores200_devtest,premium_ratio_ci_lower,1.8194285292006724
mistral,main,ron_Latn,flores200_devtest,premium_ratio_ci_upper,1.8606175492507144
mistral,main,ron_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,run_Latn,flores200_devtest,premium_ratio_estimate,2.175152252233085
mistral,main,run_Latn,flores200_devtest,premium_ratio_ci_lower,2.147954842828266
mistral,main,run_Latn,flores200_devtest,premium_ratio_ci_upper,2.2040848147698067
mistral,main,run_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,rus_Cyrl,flores200_devtest,premium_ratio_estimate,1.8807567555777767
mistral,main,rus_Cyrl,flores200_devtest,premium_ratio_ci_lower,1.8594095012648497
mistral,main,rus_Cyrl,flores200_devtest,premium_ratio_ci_upper,1.902962251099942
mistral,main,rus_Cyrl,flores200_devtest,n_sentences,1012.0
mistral,main,sag_Latn,flores200_devtest,premium_ratio_estimate,2.050961524896457
mistral,main,sag_Latn,flores200_devtest,premium_ratio_ci_lower,2.022367220316598
mistral,main,sag_Latn,flores200_devtest,premium_ratio_ci_upper,2.080484291583656
mistral,main,sag_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,san_Deva,flores200_devtest,premium_ratio_estimate,4.695476533374979
mistral,main,san_Deva,flores200_devtest,premium_ratio_ci_lower,4.638880041841835
mistral,main,san_Deva,flores200_devtest,premium_ratio_ci_upper,4.754407043699212
mistral,main,san_Deva,flores200_devtest,n_sentences,1012.0
mistral,main,sat_Olck,flores200_devtest,premium_ratio_estimate,12.636176064630655
mistral,main,sat_Olck,flores200_devtest,premium_ratio_ci_lower,12.47921818993753
mistral,main,sat_Olck,flores200_devtest,premium_ratio_ci_upper,12.794612790831012
mistral,main,sat_Olck,flores200_devtest,n_sentences,1012.0
mistral,main,scn_Latn,flores200_devtest,premium_ratio_estimate,1.954196369947113
mistral,main,scn_Latn,flores200_devtest,premium_ratio_ci_lower,1.9316446045504345
mistral,main,scn_Latn,flores200_devtest,premium_ratio_ci_upper,1.9778249972824002
mistral,main,scn_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,shn_Mymr,flores200_devtest,premium_ratio_estimate,12.66188062695807
mistral,main,shn_Mymr,flores200_devtest,premium_ratio_ci_lower,12.450183936806567
mistral,main,shn_Mymr,flores200_devtest,premium_ratio_ci_upper,12.874161816997272
mistral,main,shn_Mymr,flores200_devtest,n_sentences,1012.0
mistral,main,sin_Sinh,flores200_devtest,premium_ratio_estimate,7.551607419628067
mistral,main,sin_Sinh,flores200_devtest,premium_ratio_ci_lower,7.463153043078671
mistral,main,sin_Sinh,flores200_devtest,premium_ratio_ci_upper,7.642656572398354
mistral,main,sin_Sinh,flores200_devtest,n_sentences,1012.0
mistral,main,slk_Latn,flores200_devtest,premium_ratio_estimate,1.9831587057456823
mistral,main,slk_Latn,flores200_devtest,premium_ratio_ci_lower,1.959315157806247
mistral,main,slk_Latn,flores200_devtest,premium_ratio_ci_upper,2.00802397131434
mistral,main,slk_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,slv_Latn,flores200_devtest,premium_ratio_estimate,1.8087383940196842
mistral,main,slv_Latn,flores200_devtest,premium_ratio_ci_lower,1.7892068072219018
mistral,main,slv_Latn,flores200_devtest,premium_ratio_ci_upper,1.8296513264189858
mistral,main,slv_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,smo_Latn,flores200_devtest,premium_ratio_estimate,2.2630988335969544
mistral,main,smo_Latn,flores200_devtest,premium_ratio_ci_lower,2.23411965691156
mistral,main,smo_Latn,flores200_devtest,premium_ratio_ci_upper,2.291516122147365
mistral,main,smo_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,sna_Latn,flores200_devtest,premium_ratio_estimate,2.165046915542795
mistral,main,sna_Latn,flores200_devtest,premium_ratio_ci_lower,2.1352624887598544
mistral,main,sna_Latn,flores200_devtest,premium_ratio_ci_upper,2.1962421705117436
mistral,main,sna_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,snd_Arab,flores200_devtest,premium_ratio_estimate,4.3858676857941585
mistral,main,snd_Arab,flores200_devtest,premium_ratio_ci_lower,4.33186874429899
mistral,main,snd_Arab,flores200_devtest,premium_ratio_ci_upper,4.44103594613163
mistral,main,snd_Arab,flores200_devtest,n_sentences,1012.0
mistral,main,som_Latn,flores200_devtest,premium_ratio_estimate,2.2355351501525886
mistral,main,som_Latn,flores200_devtest,premium_ratio_ci_lower,2.210527712874168
mistral,main,som_Latn,flores200_devtest,premium_ratio_ci_upper,2.262621806957666
mistral,main,som_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,sot_Latn,flores200_devtest,premium_ratio_estimate,2.2075041327003566
mistral,main,sot_Latn,flores200_devtest,premium_ratio_ci_lower,2.1800730681991713
mistral,main,sot_Latn,flores200_devtest,premium_ratio_ci_upper,2.235882776326287
mistral,main,sot_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,spa_Latn,flores200_devtest,premium_ratio_estimate,1.6030811123462776
mistral,main,spa_Latn,flores200_devtest,premium_ratio_ci_lower,1.5858745335576687
mistral,main,spa_Latn,flores200_devtest,premium_ratio_ci_upper,1.621701117672589
mistral,main,spa_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,srd_Latn,flores200_devtest,premium_ratio_estimate,1.9631510812856516
mistral,main,srd_Latn,flores200_devtest,premium_ratio_ci_lower,1.9419752218284507
mistral,main,srd_Latn,flores200_devtest,premium_ratio_ci_upper,1.9856223399799275
mistral,main,srd_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,srp_Cyrl,flores200_devtest,premium_ratio_estimate,1.9252111690989593
mistral,main,srp_Cyrl,flores200_devtest,premium_ratio_ci_lower,1.9046506596533663
mistral,main,srp_Cyrl,flores200_devtest,premium_ratio_ci_upper,1.9467910278772418
mistral,main,srp_Cyrl,flores200_devtest,n_sentences,1012.0
mistral,main,ssw_Latn,flores200_devtest,premium_ratio_estimate,2.1662699911859375
mistral,main,ssw_Latn,flores200_devtest,premium_ratio_ci_lower,2.1385790639512474
mistral,main,ssw_Latn,flores200_devtest,premium_ratio_ci_upper,2.1945589739486637
mistral,main,ssw_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,sun_Latn,flores200_devtest,premium_ratio_estimate,1.8720041253945223
mistral,main,sun_Latn,flores200_devtest,premium_ratio_ci_lower,1.8513024500075725
mistral,main,sun_Latn,flores200_devtest,premium_ratio_ci_upper,1.8941171030346646
mistral,main,sun_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,swe_Latn,flores200_devtest,premium_ratio_estimate,1.5607426648629943
mistral,main,swe_Latn,flores200_devtest,premium_ratio_ci_lower,1.544942867841042
mistral,main,swe_Latn,flores200_devtest,premium_ratio_ci_upper,1.5773179489487457
mistral,main,swe_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,swh_Latn,flores200_devtest,premium_ratio_estimate,1.9721375523859364
mistral,main,swh_Latn,flores200_devtest,premium_ratio_ci_lower,1.9512579131746444
mistral,main,swh_Latn,flores200_devtest,premium_ratio_ci_upper,1.9943321194541148
mistral,main,swh_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,szl_Latn,flores200_devtest,premium_ratio_estimate,2.1436459285050407
mistral,main,szl_Latn,flores200_devtest,premium_ratio_ci_lower,2.1170567196107424
mistral,main,szl_Latn,flores200_devtest,premium_ratio_ci_upper,2.171062056938969
mistral,main,szl_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tam_Taml,flores200_devtest,premium_ratio_estimate,5.9701822339535005
mistral,main,tam_Taml,flores200_devtest,premium_ratio_ci_lower,5.8966763833673355
mistral,main,tam_Taml,flores200_devtest,premium_ratio_ci_upper,6.041815058183207
mistral,main,tam_Taml,flores200_devtest,n_sentences,1012.0
mistral,main,taq_Latn,flores200_devtest,premium_ratio_estimate,2.0015645577887935
mistral,main,taq_Latn,flores200_devtest,premium_ratio_ci_lower,1.9711635647301047
mistral,main,taq_Latn,flores200_devtest,premium_ratio_ci_upper,2.0336420607984045
mistral,main,taq_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,taq_Tfng,flores200_devtest,premium_ratio_estimate,7.139414791304686
mistral,main,taq_Tfng,flores200_devtest,premium_ratio_ci_lower,7.039175010751579
mistral,main,taq_Tfng,flores200_devtest,premium_ratio_ci_upper,7.243028021507105
mistral,main,taq_Tfng,flores200_devtest,n_sentences,1012.0
mistral,main,tat_Cyrl,flores200_devtest,premium_ratio_estimate,2.723059913969841
mistral,main,tat_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.6878011252628538
mistral,main,tat_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.759986405585599
mistral,main,tat_Cyrl,flores200_devtest,n_sentences,1012.0
mistral,main,tel_Telu,flores200_devtest,premium_ratio_estimate,7.350236819552746
mistral,main,tel_Telu,flores200_devtest,premium_ratio_ci_lower,7.252798826584139
mistral,main,tel_Telu,flores200_devtest,premium_ratio_ci_upper,7.449609268442202
mistral,main,tel_Telu,flores200_devtest,n_sentences,1012.0
mistral,main,tgk_Cyrl,flores200_devtest,premium_ratio_estimate,2.798254008815889
mistral,main,tgk_Cyrl,flores200_devtest,premium_ratio_ci_lower,2.7644830410645413
mistral,main,tgk_Cyrl,flores200_devtest,premium_ratio_ci_upper,2.833385855924322
mistral,main,tgk_Cyrl,flores200_devtest,n_sentences,1012.0
mistral,main,tgl_Latn,flores200_devtest,premium_ratio_estimate,2.13636339016229
mistral,main,tgl_Latn,flores200_devtest,premium_ratio_ci_lower,2.1101975767783983
mistral,main,tgl_Latn,flores200_devtest,premium_ratio_ci_upper,2.16427850853484
mistral,main,tgl_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tha_Thai,flores200_devtest,premium_ratio_estimate,4.3055584265547635
mistral,main,tha_Thai,flores200_devtest,premium_ratio_ci_lower,4.248265599720144
mistral,main,tha_Thai,flores200_devtest,premium_ratio_ci_upper,4.3673582842922265
mistral,main,tha_Thai,flores200_devtest,n_sentences,1012.0
mistral,main,tir_Ethi,flores200_devtest,premium_ratio_estimate,6.905390422384444
mistral,main,tir_Ethi,flores200_devtest,premium_ratio_ci_lower,6.82047023455317
mistral,main,tir_Ethi,flores200_devtest,premium_ratio_ci_upper,6.993735562894809
mistral,main,tir_Ethi,flores200_devtest,n_sentences,1012.0
mistral,main,tpi_Latn,flores200_devtest,premium_ratio_estimate,2.059440678003704
mistral,main,tpi_Latn,flores200_devtest,premium_ratio_ci_lower,2.0323731162185856
mistral,main,tpi_Latn,flores200_devtest,premium_ratio_ci_upper,2.0874135920673136
mistral,main,tpi_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tsn_Latn,flores200_devtest,premium_ratio_estimate,2.234298711631527
mistral,main,tsn_Latn,flores200_devtest,premium_ratio_ci_lower,2.20559835171867
mistral,main,tsn_Latn,flores200_devtest,premium_ratio_ci_upper,2.264352199530849
mistral,main,tsn_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tso_Latn,flores200_devtest,premium_ratio_estimate,2.2919527066918155
mistral,main,tso_Latn,flores200_devtest,premium_ratio_ci_lower,2.260845217906537
mistral,main,tso_Latn,flores200_devtest,premium_ratio_ci_upper,2.3250163245744733
mistral,main,tso_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tuk_Latn,flores200_devtest,premium_ratio_estimate,2.351742153018724
mistral,main,tuk_Latn,flores200_devtest,premium_ratio_ci_lower,2.324486737730674
mistral,main,tuk_Latn,flores200_devtest,premium_ratio_ci_upper,2.379523519391525
mistral,main,tuk_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tum_Latn,flores200_devtest,premium_ratio_estimate,2.648816542542338
mistral,main,tum_Latn,flores200_devtest,premium_ratio_ci_lower,2.6064615458470706
mistral,main,tum_Latn,flores200_devtest,premium_ratio_ci_upper,2.6931473288579104
mistral,main,tum_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tur_Latn,flores200_devtest,premium_ratio_estimate,2.2573491362931066
mistral,main,tur_Latn,flores200_devtest,premium_ratio_ci_lower,2.2311117225678476
mistral,main,tur_Latn,flores200_devtest,premium_ratio_ci_upper,2.28595414641301
mistral,main,tur_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,twi_Latn,flores200_devtest,premium_ratio_estimate,2.1299885316485123
mistral,main,twi_Latn,flores200_devtest,premium_ratio_ci_lower,2.0969878887550997
mistral,main,twi_Latn,flores200_devtest,premium_ratio_ci_upper,2.161998848503954
mistral,main,twi_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,tzm_Tfng,flores200_devtest,premium_ratio_estimate,7.150714779583417
mistral,main,tzm_Tfng,flores200_devtest,premium_ratio_ci_lower,7.059170754365884
mistral,main,tzm_Tfng,flores200_devtest,premium_ratio_ci_upper,7.241510932830332
mistral,main,tzm_Tfng,flores200_devtest,n_sentences,1012.0
mistral,main,uig_Arab,flores200_devtest,premium_ratio_estimate,5.084135796322605
mistral,main,uig_Arab,flores200_devtest,premium_ratio_ci_lower,5.018016199415939
mistral,main,uig_Arab,flores200_devtest,premium_ratio_ci_upper,5.154941562379372
mistral,main,uig_Arab,flores200_devtest,n_sentences,1012.0
mistral,main,ukr_Cyrl,flores200_devtest,premium_ratio_estimate,1.9648150024878344
mistral,main,ukr_Cyrl,flores200_devtest,premium_ratio_ci_lower,1.9434258009487726
mistral,main,ukr_Cyrl,flores200_devtest,premium_ratio_ci_upper,1.9865489776584222
mistral,main,ukr_Cyrl,flores200_devtest,n_sentences,1012.0
mistral,main,umb_Latn,flores200_devtest,premium_ratio_estimate,1.9990308380061126
mistral,main,umb_Latn,flores200_devtest,premium_ratio_ci_lower,1.9708037526707758
mistral,main,umb_Latn,flores200_devtest,premium_ratio_ci_upper,2.0295546247751837
mistral,main,umb_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,urd_Arab,flores200_devtest,premium_ratio_estimate,4.38568489239493
mistral,main,urd_Arab,flores200_devtest,premium_ratio_ci_lower,4.333759662989062
mistral,main,urd_Arab,flores200_devtest,premium_ratio_ci_upper,4.4404823234179105
mistral,main,urd_Arab,flores200_devtest,n_sentences,1012.0
mistral,main,uzn_Latn,flores200_devtest,premium_ratio_estimate,2.1616224041225203
mistral,main,uzn_Latn,flores200_devtest,premium_ratio_ci_lower,2.1364204114041305
mistral,main,uzn_Latn,flores200_devtest,premium_ratio_ci_upper,2.1886575212095973
mistral,main,uzn_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,vec_Latn,flores200_devtest,premium_ratio_estimate,1.7127786135086356
mistral,main,vec_Latn,flores200_devtest,premium_ratio_ci_lower,1.6944963830905293
mistral,main,vec_Latn,flores200_devtest,premium_ratio_ci_upper,1.732469603237266
mistral,main,vec_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,vie_Latn,flores200_devtest,premium_ratio_estimate,2.975248846205975
mistral,main,vie_Latn,flores200_devtest,premium_ratio_ci_lower,2.9367053647726244
mistral,main,vie_Latn,flores200_devtest,premium_ratio_ci_upper,3.0159280038124923
mistral,main,vie_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,war_Latn,flores200_devtest,premium_ratio_estimate,2.1681118604994065
mistral,main,war_Latn,flores200_devtest,premium_ratio_ci_lower,2.140550398814007
mistral,main,war_Latn,flores200_devtest,premium_ratio_ci_upper,2.1964343197307423
mistral,main,war_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,wol_Latn,flores200_devtest,premium_ratio_estimate,1.9215781611117737
mistral,main,wol_Latn,flores200_devtest,premium_ratio_ci_lower,1.897716085003007
mistral,main,wol_Latn,flores200_devtest,premium_ratio_ci_upper,1.9458156791372156
mistral,main,wol_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,xho_Latn,flores200_devtest,premium_ratio_estimate,2.093160452004981
mistral,main,xho_Latn,flores200_devtest,premium_ratio_ci_lower,2.069384468156432
mistral,main,xho_Latn,flores200_devtest,premium_ratio_ci_upper,2.1166703007528573
mistral,main,xho_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,ydd_Hebr,flores200_devtest,premium_ratio_estimate,4.823069034993931
mistral,main,ydd_Hebr,flores200_devtest,premium_ratio_ci_lower,4.772700873703266
mistral,main,ydd_Hebr,flores200_devtest,premium_ratio_ci_upper,4.875058033699452
mistral,main,ydd_Hebr,flores200_devtest,n_sentences,1012.0
mistral,main,yor_Latn,flores200_devtest,premium_ratio_estimate,2.898220553370415
mistral,main,yor_Latn,flores200_devtest,premium_ratio_ci_lower,2.843122622686787
mistral,main,yor_Latn,flores200_devtest,premium_ratio_ci_upper,2.9564715829949515
mistral,main,yor_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,yue_Hant,flores200_devtest,premium_ratio_estimate,1.7367687880424196
mistral,main,yue_Hant,flores200_devtest,premium_ratio_ci_lower,1.7178848121440498
mistral,main,yue_Hant,flores200_devtest,premium_ratio_ci_upper,1.7568301144842366
mistral,main,yue_Hant,flores200_devtest,n_sentences,1012.0
mistral,main,zho_Hans,flores200_devtest,premium_ratio_estimate,1.6284981140334398
mistral,main,zho_Hans,flores200_devtest,premium_ratio_ci_lower,1.6097577537240695
mistral,main,zho_Hans,flores200_devtest,premium_ratio_ci_upper,1.6476030790095983
mistral,main,zho_Hans,flores200_devtest,n_sentences,1012.0
mistral,main,zho_Hant,flores200_devtest,premium_ratio_estimate,1.773213355996535
mistral,main,zho_Hant,flores200_devtest,premium_ratio_ci_lower,1.7528616235559686
mistral,main,zho_Hant,flores200_devtest,premium_ratio_ci_upper,1.794357084394783
mistral,main,zho_Hant,flores200_devtest,n_sentences,1012.0
mistral,main,zsm_Latn,flores200_devtest,premium_ratio_estimate,1.9392087565011429
mistral,main,zsm_Latn,flores200_devtest,premium_ratio_ci_lower,1.917704763578412
mistral,main,zsm_Latn,flores200_devtest,premium_ratio_ci_upper,1.9617608191089064
mistral,main,zsm_Latn,flores200_devtest,n_sentences,1012.0
mistral,main,zul_Latn,flores200_devtest,premium_ratio_estimate,2.235211069785588
mistral,main,zul_Latn,flores200_devtest,premium_ratio_ci_lower,2.2100489211887777
mistral,main,zul_Latn,flores200_devtest,premium_ratio_ci_upper,2.2614789359238805
mistral,main,zul_Latn,flores200_devtest,n_sentences,1012.0
qwen2.5,main,ace_Arab,flores200_devtest,premium_ratio_estimate,2.6746745420896665
qwen2.5,main,ace_Arab,flores200_devtest,premium_ratio_ci_lower,2.644903045599329
qwen2.5,main,ace_Arab,flores200_devtest,premium_ratio_ci_upper,2.705376649726175
qwen2.5,main,ace_Arab,flores200_devtest,n_sentences,1012.0
qwen2.5,main,ace_Latn,flores200_devtest,premium_ratio_estimate,1.9936411624876644
qwen2.5,main,ace_Latn,flores200_devtest,premium_ratio_ci_lower,1.9704097028990322
qwen2.5,main,ace_Latn,flores200_devtest,premium_ratio_ci_upper,2.0172903719968107
qwen2.5,main,ace_Latn,flores200_devtest,n_sentences,1012.0
qwen2.5,main,acm_Arab,flores200_devtest,premium_ratio_estimate,1.633517014142184
qwen2.5,main,acm_Arab,flores200_devtest,premium_ratio_ci_lower,1.6156797108914935
qwen2.5,main,acm_Arab,flores200_devtest,premium_ratio_ci_upper,1.6512434203697939
qwen2.5,main,acm_Arab,flores200_devtest,n_sentences,1012.0
qwen2.5,main,acq_Arab,flores200_devtest,premium_ratio_estimate,1.649985265583977
qwen2.5,main,acq_Arab,flores200_devtest,premium_ratio_ci_lower,1.6322560439214682
qwen2.5,main,acq_Arab,flores200_devtest,premium_ratio_ci_upper,1.668715762910287
qwen2.5,main,acq_Arab,flores200_devtest,n_sentences,1012.0
qwen2.5,main,aeb_Arab,flores200_devtest,premium_ratio_estimate,1.6675403144284326
qwen2.5,main,aeb_Arab,flores200_devtest,premium_ratio_ci_lower,1.6486789707224423
qwen2.5,main,aeb_Arab,flores200_devtest,premium_ratio_ci_upper,1.6873996981314971
qwen2.5,main,aeb_Arab,flores200_devtest,n_sentences,1012.0
qwen2.5,main,afr_Latn,flores200_devtest,premium_ratio_estimate,1.6972342016728827
qwen2.5,main,afr_Latn,flores200_devtest,premium_ratio_ci_lower,1.681745541308792
qwen2.5,main,afr_Latn,flores200_devtest,premium_ratio_ci_upper,1.713076500161698
qwen2.5,main,afr_Latn,flores200_devtest,n_sentences,1012.0
qwen2.5,main,ajp_Arab,flores200_devtest,premium_ratio_estimate,1.5648589256665415
